Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
USB,,TDK,LoR TF10 8GB,617,4.51,689,https://usb.userbenchmark.com/SpeedTest/10324/TDK-LoR-TF10
USB,,Ut165,USB2FlashStorage 1GB,618,4.49,39,https://usb.userbenchmark.com/SpeedTest/5612/Ut165-USB2FlashStorage
USB,,Lexar,JD FireFly 4GB,619,4.42,66,https://usb.userbenchmark.com/SpeedTest/10873/Lexar-JD-FireFly
USB,,Verbatim,STORE N GO 2GB,620,4.41,86,https://usb.userbenchmark.com/SpeedTest/8638/Verbatim-STORE-N-GO
USB,,USB,Flash Memory 2GB,621,4.36,287,https://usb.userbenchmark.com/SpeedTest/3137/USB-Flash-Memory
USB,,Kingston,DataTraveler 112 16GB,622,4.22,123,https://usb.userbenchmark.com/SpeedTest/8377/Kingston-DataTraveler-112
USB,,USB,Flash Memory 1GB,623,4.2,64,https://usb.userbenchmark.com/SpeedTest/6923/USB-Flash-Memory
USB,,Chipsbnk,UDisk 16GB,624,4.17,13,https://usb.userbenchmark.com/SpeedTest/1257/Chipsbnk-UDisk
USB,,Kindle,Internal Storage 1GB,625,4.13,169,https://usb.userbenchmark.com/SpeedTest/5145/Kindle-Internal-Storage
USB,,,,626,4.13,412,https://usb.userbenchmark.com/SpeedTest/7076/
USB,,Freecom,DATABAR 4GB,627,4.12,16,https://usb.userbenchmark.com/SpeedTest/9462/Freecom-DATABAR
USB,,SanDisk,Cruzer Mini 1GB,628,4.1,115,https://usb.userbenchmark.com/SpeedTest/4977/SanDisk-Cruzer-Mini
USB,,Verbatim,STORE N GO 4GB,629,3.94,1213,https://usb.userbenchmark.com/SpeedTest/1268/Verbatim-STORE-N-GO
USB,,Kingston,DataTravelerMini 1GB,630,3.93,51,https://usb.userbenchmark.com/SpeedTest/4656/Kingston-DataTravelerMini
USB,,USB2.0,FlashDisk 4GB,631,3.91,19,https://usb.userbenchmark.com/SpeedTest/12908/USB20-FlashDisk
USB,,HUAWEI,SD Storage 8GB,632,3.9,66,https://usb.userbenchmark.com/SpeedTest/4906/HUAWEI-SD-Storage
USB,,Ut163,USB2FlashStorage 1GB,633,3.82,124,https://usb.userbenchmark.com/SpeedTest/12768/Ut163-USB2FlashStorage
USB,,,AM10 0GB,634,3.41,6,https://usb.userbenchmark.com/SpeedTest/12731/AM10
USB,,Best,Buy Geek Squad U3 1GB,635,3.31,7,https://usb.userbenchmark.com/SpeedTest/5282/Best-Buy-Geek-Squad-U3
USB,,ACTIONS,HS USB FlashDisk 4GB,636,3.1,84,https://usb.userbenchmark.com/SpeedTest/9386/ACTIONS-HS-USB-FlashDisk
USB,,USB_DISK,USB_DISK 1GB,637,2.93,5,https://usb.userbenchmark.com/SpeedTest/11488/USB-DISK-USB-DISK
USB,,KINGSTON,USB DRIVE 0GB,638,1.04,3,https://usb.userbenchmark.com/SpeedTest/4478/KINGSTON-USB-DRIVE
USB,,SB,X-Fi Go! 1GB,639,0.37,23,https://usb.userbenchmark.com/SpeedTest/2348/SB-X-Fi-Go-
